type,facility_name,zip
COUNTY JAIL,JEFFERSON COUNTY JAIL,98339
COUNTY JAIL,KING COUNTY,98104
CORRECTIONAL FACILITY,KITSAP COUNTY CORRECTIONAL CENTER,98366
CORRECTIONAL FACILITY,KITTITAS COUNTY CORRECTIONAL CENTER,98926
DETENTION CENTER,KLICKITAT COUNTY DETENTION FACILITY,98620
COUNTY JAIL,LEWIS COUNTY JAIL,98532
COUNTY JAIL,LINCOLN COUNTY JAIL,99122
COUNTY JAIL,MASON COUNTY JAIL,98584
COUNTY JAIL,OKANOGAN COUNTY JAIL,98840
COUNTY JAIL,PACIFIC COUNTY JAIL,98586
COUNTY JAIL,PEND OREILLE COUNTY JAIL,99156
COUNTY JAIL,PIERCE COUNTY JAIL,98402
COUNTY JAIL,SKAGIT COUNTY JAIL,98273
COUNTY JAIL,SKAMANIA COUNTY JAIL,98648
COUNTY JAIL,SNOHOMISH COUNTY,98201
COUNTY JAIL,SPOKANE COUNTY JAIL,99260
CORRECTIONAL FACILITY,SPOKANE COUNTY GEIGER CORRECTIONS CENTER,99219
COUNTY JAIL,STEVENS COUNTY JAIL,99114
COUNTY JAIL,THURSTON COUNTY JAIL,98502
COUNTY JAIL,WAHKIAKUM COUNTY JAIL,98612
COUNTY JAIL,WALLA WALLA COUNTY JAIL,99362
COUNTY JAIL,WHATCOM COUNTY JAIL,98225
CORRECTIONAL FACILITY,WHITMAN COUNTY CORRECTIONAL FACILITY,99111
COUNTY JAIL,YAKIMA COUNTY JAIL,98901
CITY JAIL,FORKS CITY JAIL,98331
CITY JAIL,ABERDEEN CITY JAIL,98520
CITY JAIL,OAK HARBOR CITY JAIL,98277
CITY JAIL,AUBURN CITY JAIL,98001
CITY JAIL,ENUMCLAW CITY JAIL,98022
CITY JAIL,ISSAQUAH CITY JAIL,98027
CITY JAIL,KENT CITY JAIL,98032
CITY JAIL,KIRKLAND CITY JAIL,98033
CITY JAIL,RENTON CITY JAIL,98055
CITY JAIL,BUCKLEY CITY JAIL,98321
CITY JAIL,PUYALLUP CITY JAIL,98371
CITY JAIL,MARYSVILLE CITY JAIL,98270
CITY JAIL,LYNNWOOD CITY JAIL,98036
CITY JAIL,OLYMPIA CITY JAIL,98501
CITY JAIL,GRANDVIEW CITY JAIL,98930
CITY JAIL,SUNNYSIDE CITY JAIL,98944
CITY JAIL,TOPPENISH CITY JAIL,98948
CITY JAIL,WAPATO CITY JAIL,98951
CITY JAIL,YAKIMA CITY JAIL,98901
DETENTION CENTER,FEDERAL DETENTION CENTER,98168
REGIONAL JAIL,EASTERN REGIONAL JAIL,25401
REGIONAL JAIL,CENTRAL REGIONAL JAIL,26601
REGIONAL JAIL,WESTERN REGIONAL JAIL,25504
REGIONAL JAIL,NORTH CENTRAL REGIONAL JAIL,26415
REGIONAL JAIL,POTOMAC HIGHLANDS REGIONAL JAIL,26704
REGIONAL JAIL,KANAWHA COUNTY SOUTH CENTRAL REGIONAL JAIL,25301
REGIONAL JAIL,SOUTHWESTERN REGIONAL JAIL,25625
CORRECTIONAL FACILITY,MCDOWELL COUNTY CORRECTIONAL FACILITY,24801
CORRECTIONAL FACILITY,MARSHALL CO NORTHERN REG JAIL & CORR COMPLX,26041
REGIONAL JAIL,RALEIGH COUNTY SOUTHERN REGIONAL JAIL,25813
REGIONAL JAIL,TYGART VALLEY REGIONAL JAIL,26250
CITY JAIL,BLUEFIELD CITY JAIL,27401
COUNTY JAIL,ADAMS COUNTY JAIL,53934
COUNTY JAIL,ASHLAND COUNTY JAIL,54806
JUSTICE CENTER,BARRON COUNTY JUSTICE CENTER,54812
COUNTY JAIL,BAYFIELD COUNTY JAIL,54891
COUNTY JAIL,BROWN COUNTY JAIL,54301
COUNTY JAIL,BUFFALO COUNTY JAIL,54610
LAW ENFORCEMENT CENTER,BURNETT COUNTY LAW ENFORCEMENT CENTER,54872
COUNTY JAIL,CALUMET COUNTY JAIL,53014
COUNTY JAIL,CHIPPEWA COUNTY JAIL,54729
COUNTY JAIL,CLARK COUNTY JAIL,54456
COUNTY JAIL,COLUMBIA COUNTY JAIL,53901
COUNTY JAIL,CRAWFORD COUNTY JAIL,53821
COUNTY JAIL,DANE COUNTY JAIL,53703
COUNTY JAIL,DODGE COUNTY JAIL,53039
COUNTY JAIL,DOOR COUNTY JAIL,54235
COUNTY JAIL,DOUGLAS COUNTY JAIL,54880
COUNTY JAIL,DUNN COUNTY JAIL,54751
COUNTY JAIL,EAU CLAIRE COUNTY JAIL,54703
COUNTY JAIL,FOND DU LAC COUNTY JAIL,54935
COUNTY JAIL,FOREST COUNTY JAIL,54520
COUNTY JAIL,GRANT COUNTY JAIL,53813
COUNTY JAIL,GREEN COUNTY JAIL,53566
COUNTY JAIL,GREEN LAKE COUNTY JAIL,54941
COUNTY JAIL,IOWA COUNTY JAIL,53533
COUNTY JAIL,IRON COUNTY JAIL,54534
COUNTY JAIL,JACKSON COUNTY JAIL,54615
COUNTY JAIL,JEFFERSON COUNTY JAIL,53549
COUNTY JAIL,JUNEAU COUNTY JAIL,53948
COUNTY JAIL,KENOSHA COUNTY JAIL,53140
COUNTY JAIL,KEWAUNEE COUNTY JAIL,54216
COUNTY JAIL,LA CROSSE COUNTY JAIL,54601
COUNTY JAIL,LAFAYETTE COUNTY JAIL,53530
SAFETY BUILDING,LANGLADE COUNTY SAFETY BUILDING,54409
SAFETY BUILDING,LINCOLN COUNTY SAFETY BUILDING,54452
COUNTY JAIL,MANITOWOC COUNTY JAIL,54220
DETENTION CENTER,MARATHON COUNTY ADULT DETENTION FACILITY,54403
COUNTY JAIL,MARINETTE COUNTY JAIL,54143
COUNTY JAIL,MARQUETTE COUNTY JAIL,53949
COUNTY JAIL,MILWAUKEE COUNTY JAIL,53225
COUNTY JAIL,MILWAUKEE COUNTY HOUSE OF CORRECTION,53132
COUNTY JAIL,MONROE COUNTY JAIL,54656
COUNTY JAIL,OCONTO COUNTY JAIL,54153
COUNTY JAIL,ONEIDA COUNTY JAIL,54501
COUNTY JAIL,OUTAGAMIE COUNTY JAIL,54911
COUNTY JAIL,OZAUKEE COUNTY JAIL,53074
COUNTY JAIL,PEPIN COUNTY JAIL,54736
COUNTY JAIL,PIERCE COUNTY JAIL,54011
COUNTY JAIL,POLK COUNTY JAIL,54810
COUNTY JAIL,PORTAGE COUNTY JAIL,54481
COUNTY JAIL,PRICE COUNTY JAIL,54555
COUNTY JAIL,RACINE COUNTY JAIL,53403
COUNTY JAIL,RICHLAND COUNTY JAIL,53581
COUNTY JAIL,ROCK COUNTY JAIL,53545
COUNTY JAIL,RUSK COUNTY JAIL,54848
COUNTY JAIL,ST. CROIX COUNTY JAIL,54016
COUNTY JAIL,SAUK COUNTY,53913
COUNTY JAIL,SAWYER COUNTY JAIL,54843
COUNTY JAIL,SHAWANO COUNTY JAIL,54166
COUNTY JAIL,SHEBOYGAN COUNTY JAIL,53081
COUNTY JAIL,TAYLOR COUNTY JAIL,54451
COUNTY JAIL,TREMPEALEAU COUNTY JAIL,54773
COUNTY JAIL,VERNON COUNTY JAIL,54665
COUNTY JAIL,VILAS COUNTY JAIL,54521
COUNTY JAIL,WALWORTH COUNTY JAIL,53121
COUNTY JAIL,WASHBURN COUNTY JAIL,54870
COUNTY JAIL,WASHINGTON COUNTY JAIL,53095
COUNTY JAIL,WAUKESHA COUNTY,53188
COUNTY JAIL,WAUPACA COUNTY JAIL,54981
COUNTY JAIL,WAUSHARA COUNTY JAIL,54982
COUNTY JAIL,WINNEBAGO COUNTY JAIL,54901
COUNTY JAIL,WOOD COUNTY JAIL,54495
COUNTY JAIL,ALBANY COUNTY JAIL,82070
DETENTION CENTER,CAMPBELL COUNTY DETENTION CENTER,82716
COUNTY JAIL,CARBON COUNTY JAIL,82301
COUNTY JAIL,CONVERSE COUNTY JAIL,82633
COUNTY JAIL,CROOK COUNTY JAIL,82729
COUNTY JAIL,FREMONT COUNTY JAIL,82520
COUNTY JAIL,GOSHEN COUNTY JAIL,82240
DETENTION CENTER,HOT SPRINGS COUNTY DETENTION CENTER,82443
COUNTY JAIL,JOHNSON COUNTY JAIL,82834
COUNTY JAIL,LARAMIE COUNTY JAIL,82001
COUNTY JAIL,LINCOLN COUNTY JAIL,83101
DETENTION CENTER,NATRONA COUNTY DETENTION CENTER,82601
CRIMINAL JUSTICE FACILITY,NIOBRARA COUNTY CRIMINAL JUSTICE FACILITY,82225
LAW ENFORCEMENT CENTER,PARK COUNTY LAW ENFORCEMENT CENTER,82414
COUNTY JAIL,PLATTE COUNTY JAIL,82201
COUNTY JAIL,SHERIDAN COUNTY JAIL,82801
COUNTY JAIL,SUBLETTE COUNTY JAIL,82941
COUNTY JAIL,SWEETWATER COUNTY JAIL,82935
COUNTY JAIL,TETON COUNTY JAIL,83001
COUNTY JAIL,UINTA COUNTY JAIL,82930
DETENTION CENTER,WASHAKIE COUNTY DETENTION CENTER,82401
COUNTY JAIL,WESTON COUNTY JAIL,82701
DETENTION CENTER,METROPOLITAN DETENTION CENTER,922
